input,output
"input: The family wanted to get to know their new neighbors.
The family invited the neighbors over for dinner.
output: ",effect
"input: Water splashed up from the pool.
The swimmer dove into the pool.
output: ",cause
"input: I bit into a slice of watermelon.
I accidentally swallowed a seed.
output: ",effect
"input: The boy tripped.
His shoelaces were untied.
output: ",cause
"input: The woman put earplugs in.
She was distracted by noise.
output: ",cause
"input: I refilled my water bottle.
I drank all the water in it.
output: ",cause
"input: The television show was censored.
It contained vulgar language.
output: ",cause
"input: The ship wrecked.
The crew drowned.
output: ",effect
"input: The boy felt stumped by the riddle.
He requested a hint.
output: ",effect
"input: The phone rang.
The man picked up the phone.
output: ",effect
"input: The woman was staring at me.
I felt uncomfortable.
output: ",effect
"input: The group left the museum.
They viewed all the exhibits.
output: ",cause
"input: The man started an argument with me.
My friend stood up for me.
output: ",effect
"input: The girl looked pale.
Her father felt her forehead.
output: ",effect
"input: The pen ran out of ink.
I used a pencil.
output: ",effect
"input: The girl stayed home from school.
She had chicken pox.
output: ",cause
"input: The trash bag was full.
I took it to the dumpster.
output: ",effect
"input: I vacuumed the carpet.
My dog shed hair.
output: ",cause
"input: The man lost his temper.
He threw a chair across the room.
output: ",effect
"input: The girl threw a twig into the campfire.
The twig burned.
output: ",effect
"input: The man got out of the shower.
The hot water was gone.
output: ",cause
"input: The parents wanted their children to go to college.
They set aside a savings fund for tuition.
output: ",effect
"input: The man unlaced his shoes.
The shoes loosened.
output: ",effect
"input: The man ate half of the entree.
He refrigerated the leftovers.
output: ",effect
"input: My ankle was swollen.
I put ice on it.
output: ",effect
"input: I had to wait in line.
I skimmed a magazine.
output: ",effect
"input: The man swatted at the fly.
The fly buzzed away.
output: ",effect
"input: The man wrote a will.
He was dying.
output: ",cause
"input: The runner sensed his competitor gaining on him.
He sped up his pace.
output: ",effect
"input: I thought carefully about the problem.
I came up with a solution.
output: ",effect
"input: The traveler walked on the shaky suspension bridge.
He felt terrified.
output: ",effect
"input: The man anticipated the team's victory.
He made a bet with his friends.
output: ",effect
"input: The boy couldn't fall asleep.
He counted sheep.
output: ",effect
